FixedRef	DocumentedNameID	Designation	Primary Entry	Alias Type	Low Quality	Acronym	Script	Name
4715	14977	Business	false	A.K.A.	false	false	Latin	EGP
4715	14978	Business	false	A.K.A.	false	false	Latin	EJERCITO POPULAR DE LIBERACION
4715	14979	Business	false	A.K.A.	true	false	Latin	EPL
4715	14980	Business	false	A.K.A.	false	false	Latin	COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI
4715	14981	Business	false	A.K.A.	false	false	Latin	COMMUNIST PARTY OF PERU
4715	14982	Business	false	A.K.A.	false	false	Latin	PEOPLE'S AID OF PERU
4715	14983	Business	false	A.K.A.	false	false	Latin	PEOPLE'S GUERRILLA ARMY
4715	14984	Business	false	A.K.A.	false	false	Latin	PEOPLE'S LIBERATION ARMY
4715	3590	Business	true	Name	false	false	Latin	SHINING PATH
4717	14985	Business	false	A.K.A.	false	false	Latin	DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE
4717	14986	Business	false	A.K.A.	false	false	Latin	DFLP
4717	14987	Business	false	A.K.A.	false	false	Latin	RED STAR FORCES
4717	14988	Business	false	A.K.A.	false	false	Latin	RED STAR BATTALIONS
4717	3591	Business	true	Name	false	false	Latin	DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE - HAWATMEH FACTION
6365	14891	Individual	false	A.K.A.	false	false	Latin	BIN LADIN, Usama
6365	14892	Individual	false	A.K.A.	false	false	Latin	BIN LADEN, Usama
6365	14893	Individual	false	A.K.A.	false	false	Latin	BIN LADEN, Osama
6365	14894	Individual	false	A.K.A.	false	false	Latin	BIN LADIN, Osama
6365	14895	Individual	false	A.K.A.	false	false	Latin	BIN LADIN, Osama bin Muhammad bin Awad
6365	3539	Individual	true	Name	false	false	Latin	BIN LADIN, Usama bin Muhammad bin Awad
6366	14897	Business	false	A.K.A.	false	false	Latin	ISLAMIC SALVATION FOUNDATION
6366	14898	Business	false	A.K.A.	false	false	Latin	THE GROUP FOR THE PRESERVATION OF THE HOLY SITES
6366	14899	Business	false	A.K.A.	false	false	Latin	THE ISLAMIC ARMY FOR THE LIBERATION OF THE HOLY PLACES
6366	14900	Business	false	A.K.A.	false	false	Latin	THE WORLD ISLAMIC FRONT FOR JIHAD AGAINST JEWS AND CRUSADERS
6366	14901	Business	false	A.K.A.	false	false	Latin	AL QAEDA
6366	14902	Business	false	A.K.A.	false	false	Latin	The Base
6366	14903	Business	false	A.K.A.	false	false	Latin	USAMA BIN LADEN NETWORK
6366	14904	Business	false	A.K.A.	false	false	Latin	USAMA BIN LADEN ORGANIZATION
6366	14905	Business	false	A.K.A.	false	false	Latin	AL QAIDA
6366	14906	Business	false	A.K.A.	false	false	Latin	INTERNATIONAL FRONT FOR FIGHTING JEWS AND CRUSADES
6366	14907	Business	false	A.K.A.	false	false	Latin	ISLAMIC ARMY FOR THE LIBERATION OF HOLY SITES
6366	14908	Business	false	A.K.A.	false	false	Latin	AL-JIHAD
6366	14909	Business	false	A.K.A.	false	false	Latin	EGYPTIAN AL-JIHAD
6366	14910	Business	false	A.K.A.	false	false	Latin	EGYPTIAN ISLAMIC JIHAD
6366	14911	Business	false	A.K.A.	false	false	Latin	NEW JIHAD
6366	14912	Business	false	A.K.A.	false	false	Latin	THE JIHAD GROUP
6366	3540	Business	true	Name	false	false	Latin	AL QA'IDA
6366	23797	Business	false	A.K.A.	false	false	Latin	ISLAMIC ARMY
6367	13102	Individual	false	A.K.A.	false	false	Latin	ABDULLAH, Sheikh Taysir
6367	13103	Individual	false	A.K.A.	false	false	Latin	ATEF, Muhammad
6367	13104	Individual	false	A.K.A.	false	false	Latin	EL KHABIR, Abu Hafs el Masry
6367	13105	Individual	false	A.K.A.	true	false	Latin	TAYSIR
6367	13106	Individual	false	A.K.A.	true	false	Latin	ABU HAFS
6367	13107	Individual	false	A.K.A.	false	false	Latin	ATIF, Muhammad
6367	13108	Individual	false	A.K.A.	false	false	Latin	ABU SITTA, Subhi
6367	13109	Individual	false	A.K.A.	false	false	Latin	ATIF, Mohamed
6367	5746	Individual	true	Name	false	false	Latin	AL-MASRI, Abu Hafs
6368	14913	Individual	false	A.K.A.	true	false	Latin	'ABD-AL-'IZ
6368	14914	Individual	false	A.K.A.	false	false	Latin	ABD-AL-WAHAB, Abd-al-Hai Ahmad
6368	14915	Individual	false	A.K.A.	true	false	Latin	ABU YASIR
6368	14916	Individual	false	A.K.A.	false	false	Latin	'ABD ALLAH, 'Issam 'Ali Muhammad
6368	14917	Individual	false	A.K.A.	false	false	Latin	AL-KAMEL, Salah 'Ali
6368	14918	Individual	false	A.K.A.	false	false	Latin	TAHA MUSA, Rifa'i Ahmad
6368	14919	Individual	false	A.K.A.	false	false	Latin	THABIT 'IZ
6368	3541	Individual	true	Name	false	false	Latin	MUSA, Rifa'i Ahmad Taha
6531	14354	Business	false	A.K.A.	false	false	Latin	COLCERDOS LTDA.
6531	3083	Business	true	Name	false	false	Latin	COLOMBIANA DE CERDOS LTDA.
6539	14361	Business	false	A.K.A.	false	false	Latin	D'ELCON S.A.
6539	3091	Business	true	Name	false	false	Latin	DISTRIBUIDORA DE ELEMENTOS PARA LA CONSTRUCCION S.A.
6550	3102	Business	true	Name	false	false	Latin	MATADERO METROPOLITANO LTDA.
6635	3005	Individual	true	Name	false	false	Latin	OMAR, Mohammed
6636	14290	Business	false	A.K.A.	false	false	Latin	ISLAMIC MOVEMENT OF TALIBAN
6636	14291	Business	false	A.K.A.	false	false	Latin	TAHRIKE ISLAMI'A TALIBAN
6636	14292	Business	false	A.K.A.	false	false	Latin	TALEBAN
6636	14293	Business	false	A.K.A.	false	false	Latin	TALIBAN ISLAMIC MOVEMENT
6636	14294	Business	false	A.K.A.	false	false	Latin	TALIBANO ISLAMI TAHRIK
6636	3006	Business	true	Name	false	false	Latin	TALIBAN
6663	14299	Business	false	A.K.A.	false	false	Latin	COMECARNES LTDA.
6663	3013	Business	true	Name	false	false	Latin	COMERCIALIZADORA DE CARNES LTDA.
6680	14304	Business	false	A.K.A.	false	false	Latin	DIAGNOSTICENTRO LA GARANTIA
6680	3030	Business	true	Name	false	false	Latin	SERVIAUTOS UNO A 1A LIMITADA
6703	14306	Individual	false	A.K.A.	false	false	Latin	AMESCUA, Chuey
6703	14307	Individual	false	A.K.A.	false	false	Latin	AMEZCUA, Chuy
6703	14308	Individual	false	A.K.A.	false	false	Latin	AMEZCUA CONTRERAS, Jesus
6703	14309	Individual	false	A.K.A.	false	false	Latin	AMEZCUA, Jose de Jesus
6703	14310	Individual	false	A.K.A.	false	false	Latin	HERNANDEZ, Adan
6703	3040	Individual	true	Name	false	false	Latin	AMEZCUA CONTRERAS, Jose de Jesus
6704	14311	Individual	false	A.K.A.	false	false	Latin	AMEZCUA, Luis
6704	14312	Individual	false	A.K.A.	false	false	Latin	CONTRERAS, Luis C.
6704	14313	Individual	false	A.K.A.	false	false	Latin	LOPEZ, Luis
6704	14314	Individual	false	A.K.A.	false	false	Latin	LOZANO, Eduardo
6704	14315	Individual	false	A.K.A.	false	false	Latin	OCHOA, Salvador
6704	14316	Individual	false	A.K.A.	false	false	Latin	RODRIGUEZ LOPEZ, Sergio
6704	3041	Individual	true	Name	false	false	Latin	AMEZCUA CONTRERAS, Luis Ignacio
6706	14317	Individual	false	A.K.A.	false	false	Latin	COMACHO RODRIGUES, Gilberto
6706	14318	Individual	false	A.K.A.	false	false	Latin	TORRES MENDEZ, Ramon
6706	3042	Individual	true	Name	false	false	Latin	ARELLANO FELIX, Ramon Eduardo
6707	14319	Individual	false	A.K.A.	false	false	Latin	CARO QUINTERO, Raphael
6707	3043	Individual	true	Name	false	false	Latin	CARO QUINTERO, Rafael
6708	14320	Individual	false	A.K.A.	false	false	Latin	CARRILLO FUENTES, Andres
6708	3044	Individual	true	Name	false	false	Latin	CARRILLO FUENTES, Vicente
6709	14321	Individual	false	A.K.A.	false	false	Latin	Khun Sa
6709	14322	Individual	false	A.K.A.	false	false	Latin	CHAN, Changtrakul
6709	14323	Individual	false	A.K.A.	false	false	Latin	CHANG, Shi-Fu
6709	14324	Individual	false	A.K.A.	false	false	Latin	CHANG, Xifu
6709	14325	Individual	false	A.K.A.	false	false	Latin	CHANGTRAKUL, Chan
6709	3045	Individual	true	Name	false	false	Latin	CHANG, Chi Fu
6710	14326	Individual	false	A.K.A.	false	false	Latin	ZAMBA, Noel Heath
6710	14327	Individual	false	A.K.A.	false	false	Latin	ZAMBO, Noel Heath
6710	3046	Individual	true	Name	false	false	Latin	HEATH, Noel Timothy
6712	14331	Individual	false	A.K.A.	false	false	Latin	ADEMULERO, Babestan Oluwole
6712	14332	Individual	false	A.K.A.	false	false	Latin	BABESTAN, Wole A.
6712	14333	Individual	false	A.K.A.	false	false	Latin	OGUNGBUYI, Wally
6712	14334	Individual	false	A.K.A.	false	false	Latin	OGUNGBUYI, Wole A.
6712	14335	Individual	false	A.K.A.	false	false	Latin	SHOFESO, Olatude I.
6712	14336	Individual	false	A.K.A.	false	false	Latin	SHOFESO, Olatunde Irewole
6712	3048	Individual	true	Name	false	false	Latin	OGUNGBUYI, Oluwole A.
6713	14337	Individual	false	A.K.A.	false	false	Latin	BABESTAN, Abeni O.
6713	14338	Individual	false	A.K.A.	false	false	Latin	SHOFESO, Olatutu Temitope
6713	3049	Individual	true	Name	false	false	Latin	OGUNGBUYI, Abeni O.
6714	14339	Individual	false	A.K.A.	false	false	Latin	CHARNCHAI, Chiwinnitipanya
6714	14340	Individual	false	A.K.A.	false	false	Latin	CHIVINNITIPANYA, Prasit
6714	14341	Individual	false	A.K.A.	false	false	Latin	CHIWINNITIPANYA, Charnchai
6714	14342	Individual	false	A.K.A.	false	false	Latin	PRASIT, Chivinnitipanya
6714	14343	Individual	false	A.K.A.	false	false	Latin	PRASIT, Cheewinnittipanya
6714	14344	Individual	false	A.K.A.	false	false	Latin	WEI, Shao-Kang
6714	14345	Individual	false	A.K.A.	false	false	Latin	WEI, Sia-Kang
6714	14346	Individual	false	A.K.A.	false	false	Latin	WEI, Xuekang
6714	14347	Individual	false	A.K.A.	false	false	Latin	CHEEWINNITTIPANYA, Prasit
6714	3050	Individual	true	Name	false	false	Latin	WEI, Hsueh Kang
6715	3051	Individual	true	Name	false	false	Latin	ARELLANO FELIX, Benjamin Alberto
6717	3052	Individual	true	Name	false	false	Latin	HENAO MONTOYA, Arcangel de Jesus
6719	3054	Business	true	Name	false	false	Latin	AGRICOLA GANADERA HENAO GONZALEZ Y CIA. S.C.S.
6720	3055	Business	true	Name	false	false	Latin	COMPANIA AGROINVERSORA HENAGRO LTDA.
6721	3056	Business	true	Name	false	false	Latin	DESARROLLOS COMERCIALES E INDUSTRIALES HENAO GONZALEZ Y CIA. S.C.S.
6722	14348	Business	false	A.K.A.	false	false	Latin	M.T.T. LTDA.
6722	3057	Business	true	Name	false	false	Latin	MAQUINARIA TECNICA Y TIERRAS LTDA.
6723	2386	Business	true	Name	false	false	Latin	ORGANIZACION EMPRESARIAL A DE J HENAO M E HIJOS Y CIA. S.C.S.
6724	2387	Individual	true	Name	false	false	Latin	GONZALEZ BENITEZ, Olga Patricia
6725	8767	Business	false	A.K.A.	true	false	Latin	IMU
6725	2388	Business	true	Name	false	false	Latin	ISLAMIC MOVEMENT OF UZBEKISTAN
6726	2941	Business	true	Name	false	false	Latin	CAVIEDES DILEO Y CIA. S.C.S.
6823	14168	Individual	false	A.K.A.	false	false	Latin	PATINO FOMEQUE, Victor Hugo
6823	2958	Individual	true	Name	false	false	Latin	PATINO FOMEQUE, Victor Julio
6824	14169	Business	false	A.K.A.	false	false	Latin	INPESCA S.A.
6824	2959	Business	true	Name	false	false	Latin	INDUSTRIA DE PESCA SOBRE EL PACIFICO S.A
6826	2961	Business	true	Name	false	false	Latin	GALAPAGOS S.A
6831	2966	Individual	true	Name	false	false	Latin	DUQUE BOTERO, Jorge Alirio
6832	14171	Individual	false	A.K.A.	false	false	Latin	ECHEVERRI HERRERA, Hernando
6832	2967	Individual	true	Name	false	false	Latin	ECHEVERRY HERRERA, Hernando
6853	14173	Business	false	A.K.A.	false	false	Latin	REAL IRISH REPUBLICAN ARMY
6853	14174	Business	false	A.K.A.	true	false	Latin	RIRA
6853	14175	Business	false	A.K.A.	false	false	Latin	32 COUNTY SOVEREIGNTY COMMITTEE
6853	14176	Business	false	A.K.A.	false	false	Latin	32 COUNTY SOVEREIGNTY MOVEMENT
6853	14177	Business	false	A.K.A.	false	false	Latin	REAL OGLAIGH NA HEIREANN
6853	14178	Business	false	A.K.A.	false	false	Latin	IRISH REPUBLICAN PRISONERS WELFARE ASSOCIATION
6853	2986	Business	true	Name	false	false	Latin	New Irish Republican Army
6853	65275	Business	false	A.K.A.	true	false	Latin	Real IRA
6853	65276	Business	false	A.K.A.	true	false	Latin	New IRA
6853	65277	Business	false	A.K.A.	true	false	Latin	NIRA
6853	65278	Business	false	A.K.A.	false	false	Latin	IRA Army Council
6856	14181	Individual	false	A.K.A.	false	false	Latin	AFGHAN, Shir
6856	14182	Individual	false	A.K.A.	false	false	Latin	KHAN, Abdullah
6856	14183	Individual	false	A.K.A.	false	false	Latin	AZIZ, Mohammad
6856	14184	Individual	false	A.K.A.	false	false	Latin	AFGHAN, Shear
6856	2988	Individual	true	Name	false	false	Latin	AFGHAN, Sher
6857	14185	Individual	false	A.K.A.	false	false	Latin	CARDENAS GULLEN, Osiel
6857	14186	Individual	false	A.K.A.	false	false	Latin	CARDENAS CASTILLO, Osiel
6857	14187	Individual	false	A.K.A.	false	false	Latin	CARDENAS GILLEN, Osiel
6857	14188	Individual	false	A.K.A.	false	false	Latin	CARDENAS GUILLEN, Ociel
6857	14189	Individual	false	A.K.A.	false	false	Latin	CARDENAS GUILLEN, Oscar
6857	14190	Individual	false	A.K.A.	false	false	Latin	CARDENAS GUILLEN, Oziel
6857	14191	Individual	false	A.K.A.	false	false	Latin	CARDENAS TUILLEN, Osiel
6857	14192	Individual	false	A.K.A.	false	false	Latin	SALINA AGUILAR, Jorge
6857	14193	Individual	false	A.K.A.	false	false	Latin	SALINAS AGUILAR, Jorge
6857	2989	Individual	true	Name	false	false	Latin	CARDENAS GUILLEN, Osiel
6858	2990	Individual	true	Name	false	false	Latin	CARO QUINTERO, Miguel Angel
6859	14194	Individual	false	A.K.A.	false	false	Latin	KHUN, Saeng
6859	2991	Individual	true	Name	false	false	Latin	CHANG, Ping Yun
6860	14195	Individual	false	A.K.A.	false	false	Latin	GILBOA, Yosef
6860	14196	Individual	false	A.K.A.	false	false	Latin	GILBOA, Joseph Papzian
6860	14197	Individual	false	A.K.A.	false	false	Latin	GILBERT, Joseph
6860	14198	Individual	false	A.K.A.	false	false	Latin	GIL, Josef
6860	2992	Individual	true	Name	false	false	Latin	GILBOA, Joseph
6861	14215	Individual	false	A.K.A.	false	false	Latin	AREGON, Max
6861	14216	Individual	false	A.K.A.	false	false	Latin	GUZMAN, Chapo
6861	14199	Individual	false	A.K.A.	false	false	Latin	GUIERREZ LOERA, Jose Luis
6861	14200	Individual	false	A.K.A.	false	false	Latin	GUZMAN FERNANDEZ, Joaquin
6861	14201	Individual	false	A.K.A.	false	false	Latin	GUZMAN LOESA, Joaquin
6861	14202	Individual	false	A.K.A.	false	false	Latin	GUZMAN PADILLA, Joaquin
6861	14203	Individual	false	A.K.A.	false	false	Latin	GUMAN LOERAL, Joaquin
6861	14204	Individual	false	A.K.A.	false	false	Latin	GUZMAN, Archibaldo
6861	14205	Individual	false	A.K.A.	false	false	Latin	GUZMAN, Aureliano
6861	14206	Individual	false	A.K.A.	false	false	Latin	ORTEGA, Miguel
6861	14207	Individual	false	A.K.A.	false	false	Latin	RAMIREZ, Joise Luis
6861	14208	Individual	false	A.K.A.	false	false	Latin	CARO RODRIGUEZ, Gilberto
6861	14209	Individual	false	A.K.A.	false	false	Latin	GUZMAN, Joaquin Chapo
6861	14210	Individual	false	A.K.A.	false	false	Latin	GUZMAN LOREA, Chapo
6861	14211	Individual	false	A.K.A.	false	false	Latin	GUZMAN LOEIA, Joaguin
6861	14212	Individual	false	A.K.A.	false	false	Latin	GUZMAN, Achivaldo
6861	14213	Individual	false	A.K.A.	false	false	Latin	OSUNA, Gilberto
6861	14214	Individual	false	A.K.A.	false	false	Latin	RAMOX PEREZ, Jorge
6861	2993	Individual	true	Name	false	false	Latin	GUZMAN LOERA, Joaquin
6862	14217	Individual	false	A.K.A.	false	false	Latin	HAMIAH, Jamiel
6862	14218	Individual	false	A.K.A.	false	false	Latin	HAMEIAH, Jamel
6862	14219	Individual	false	A.K.A.	false	false	Latin	HAMEIAH, Mamil
6862	14220	Individual	false	A.K.A.	false	false	Latin	HAMEIH, Jamill
6862	14221	Individual	false	A.K.A.	false	false	Latin	HAMIAEH, Jamil
6862	14222	Individual	false	A.K.A.	false	false	Latin	HAMIE, Jamil Abdulkarim
6862	14223	Individual	false	A.K.A.	false	false	Latin	HAMIEAH, Jamiel
6862	14224	Individual	false	A.K.A.	false	false	Latin	HAMEIAH, Jamil
6862	14225	Individual	false	A.K.A.	false	false	Latin	HAMEIEH, Jamil
6862	14226	Individual	false	A.K.A.	false	false	Latin	HAMER, Jamil
6862	14227	Individual	false	A.K.A.	false	false	Latin	HAMIE, Jamil
6862	14228	Individual	false	A.K.A.	false	false	Latin	HAMIE, Jamile
6862	14229	Individual	false	A.K.A.	false	false	Latin	HAMIEAH, Jamil
6862	14230	Individual	false	A.K.A.	false	false	Latin	HAMIEH, Jamal
6862	14231	Individual	false	A.K.A.	false	false	Latin	HAMIEH, Jamil
6862	14232	Individual	false	A.K.A.	false	false	Latin	HAMIEL, Jamil
6862	14233	Individual	false	A.K.A.	false	false	Latin	HAMIEYYEH, Jamil
6862	14234	Individual	false	A.K.A.	false	false	Latin	HAMIYA, Abdul Jamil
6862	14235	Individual	false	A.K.A.	false	false	Latin	HAMIYYAH, Jamil
6862	14236	Individual	false	A.K.A.	false	false	Latin	HAMYH, Jamil
6862	14237	Individual	false	A.K.A.	false	false	Latin	KARIM, Jamil Abdul
6862	14238	Individual	false	A.K.A.	false	false	Latin	NEZAM, Abu
6862	14239	Individual	false	A.K.A.	false	false	Latin	HAMIEH, Mamil
6862	14240	Individual	false	A.K.A.	false	false	Latin	HAMIEYE, Jamil
6862	14241	Individual	false	A.K.A.	false	false	Latin	HAMIL, Jamil
6862	14242	Individual	false	A.K.A.	false	false	Latin	HAMIYE, Jamil
6862	14243	Individual	false	A.K.A.	false	false	Latin	HAMIYYEH, Jamil
6862	14244	Individual	false	A.K.A.	false	false	Latin	NAZIM, Abou
6862	14245	Individual	false	A.K.A.	false	false	Latin	NIZAM, Abou
6862	2994	Individual	true	Name	false	false	Latin	HAMIEH, Jamiel
6863	2995	Individual	true	Name	false	false	Latin	HIGUERA GUERRERO, Ismael
6864	14246	Individual	false	A.K.A.	false	false	Latin	KHAN, Ali
6864	14247	Individual	false	A.K.A.	false	false	Latin	KHAN, Nafir Ali
6864	14248	Individual	false	A.K.A.	false	false	Latin	KHAN, Nazir Ali
6864	14249	Individual	false	A.K.A.	false	false	Latin	KHAN, Nisan Ali
6864	14250	Individual	false	A.K.A.	false	false	Latin	KHAN, Nisar Ali
6864	14251	Individual	false	A.K.A.	false	false	Latin	NASIR, Ali Khan
6864	14252	Individual	false	A.K.A.	false	false	Latin	NASIR, Khan Ali
6864	2996	Individual	true	Name	false	false	Latin	KHAN, Nasir Ali
6865	14253	Individual	false	A.K.A.	false	false	Latin	BECERRA, Martin
6865	14254	Individual	false	A.K.A.	false	false	Latin	BECERRA MIRELES, Martin
6865	14255	Individual	false	A.K.A.	false	false	Latin	MACHERBE, Oscar
6865	14256	Individual	false	A.K.A.	false	false	Latin	MAHLERBE, Oscar
6865	14257	Individual	false	A.K.A.	false	false	Latin	MALARBE, Oscar
6865	14258	Individual	false	A.K.A.	false	false	Latin	MALERHBE DE LEON, Oscar
6865	14259	Individual	false	A.K.A.	false	false	Latin	MALHARBE DE LEON, Oscar
6865	14260	Individual	false	A.K.A.	false	false	Latin	MALHERBE DELEON, Oscar
6865	14261	Individual	false	A.K.A.	false	false	Latin	MALMERBE, Oscar
6865	14262	Individual	false	A.K.A.	false	false	Latin	MELARBE, Oscar
6865	14263	Individual	false	A.K.A.	false	false	Latin	QALHARBE DE LEON, Oscar
6865	14264	Individual	false	A.K.A.	false	false	Latin	MAHERBE, Oscar
6865	14265	Individual	false	A.K.A.	false	false	Latin	MAHLERBE, Polo
6865	14266	Individual	false	A.K.A.	false	false	Latin	MALERBE, Oscar
6865	14267	Individual	false	A.K.A.	false	false	Latin	MALERVA, Oscar
6865	14268	Individual	false	A.K.A.	false	false	Latin	NALHERBE, Oscar
6865	14269	Individual	false	A.K.A.	false	false	Latin	VARGAS, Jorge
6865	2997	Individual	true	Name	false	false	Latin	MALHERBE DE LEON, Oscar
6866	14270	Individual	false	A.K.A.	false	false	Latin	ALCIDES MAGANA, Ramon
6866	14271	Individual	false	A.K.A.	false	false	Latin	ALCIDEZ MAGANA, Ramon
6866	14272	Individual	false	A.K.A.	false	false	Latin	ALCIDES MAYENA, Ramon
6866	14273	Individual	false	A.K.A.	false	false	Latin	MAGNA ALCIDEDES, Ramon
6866	14274	Individual	false	A.K.A.	false	false	Latin	ALCIDES MAGANE, Ramon
6866	14275	Individual	false	A.K.A.	false	false	Latin	ROMERO, Antonio
6866	14276	Individual	false	A.K.A.	false	false	Latin	GONZALEZ QUIONES, Jorge
6866	14277	Individual	false	A.K.A.	false	false	Latin	MAGANA, Jorge
6866	14278	Individual	false	A.K.A.	false	false	Latin	MAGANA ALCIDES, Ramon
6866	14279	Individual	false	A.K.A.	false	false	Latin	MATA, Alcides
6866	14280	Individual	false	A.K.A.	false	false	Latin	RAMON MAGANA, Alcedis
6866	2998	Individual	true	Name	false	false	Latin	RAMON MAGANA, Alcides
6895	14281	Business	false	A.K.A.	false	false	Latin	AUTODEFENSAS UNIDAS DE COLOMBIA
6895	14282	Business	false	A.K.A.	false	false	Latin	AUC
6895	2999	Business	true	Name	false	false	Latin	UNITED SELF-DEFENSE FORCES OF COLOMBIA
6896	3000	Business	true	Name	false	false	Latin	ASBAT AL-ANSAR
6897	14286	Business	false	A.K.A.	false	false	Latin	GSPC
6897	14287	Business	false	A.K.A.	false	false	Latin	LE GROUPE SALAFISTE POUR LA PREDICATION ET LE COMBAT
6897	14288	Business	false	A.K.A.	false	false	Latin	SALAFIST GROUP FOR PREACHING AND COMBAT
6897	14284	Business	false	A.K.A.	false	false	Latin	AL-QA'IDA IN THE ISLAMIC MAGHREB
6897	14285	Business	false	A.K.A.	false	false	Latin	AQIM
6897	14283	Business	false	A.K.A.	false	false	Latin	TANZIM AL-QA'IDA FI BILAD AL-MAGHRIB AL-ISLAMIYA
6897	3001	Business	true	Name	false	false	Latin	SALAFIST GROUP FOR CALL AND COMBAT
6898	3002	Business	true	Name	false	false	Latin	LIBYAN ISLAMIC FIGHTING GROUP
6899	10466	Business	false	A.K.A.	false	false	Latin	AIAI
6899	2385	Business	true	Name	false	false	Latin	AL-ITIHAAD AL-ISLAMIYA
6900	3520	Business	true	Name	false	false	Latin	ISLAMIC ARMY OF ADEN
6901	14880	Individual	false	A.K.A.	false	false	Latin	AL-'ADIL, Saif
6901	3521	Individual	true	Name	false	false	Latin	AL-ADL, Sayf
6903	10294	Individual	false	A.K.A.	false	false	Latin	AL-SHANQITI, Khalid
6903	10295	Individual	false	A.K.A.	false	false	Latin	AL-WALID, Mafouz Walad
6903	2325	Individual	true	Name	false	false	Latin	AL-WALID, Mahfouz Ould
6903	43567	Individual	true	Name	false	false	Arabic	الولید, محفوظ ولد
